Load Balancing,負荷分散
Load More,もっと読み込む
Load More Communications,さらにコミュニケーションを読み込む
Load more,さらに読み込む
Loading,読み込み中
Loading Filters...,フィルタを読み込んでいます。
Loading Invoices! Please Wait...,請求書を読み込み中！お待ちください...
Loading Payment System,支払いシステムの読み込み
Loading Report,レポートを読み込んでいます
Loading import file...,インポートファイルを読み込んでいます...
Loading user profile,ユーザープロフィールを読み込んでいます
Loading versions...,バージョンを読み込み中...
Loading...,読み込んでいます...
Loading…,読み込み中…
Loam,壌土
Loamy Sand,壌質砂土
Loan,ローン
Loan Account,貸付金勘定
Loan Account and Payment Account cannot be same,貸付金勘定と入出金勘定を同じにすることはできません
Loan Applications from customers and employees.,顧客および従業員からの融資申し込み。
Loan Closure,ローン閉鎖
Loan End Date,ローン終了日
Loan Period (Days),ローン期間（日数）
Loan Processes,ローンプロセス
Loan Repayment,貸付金の返済
Loan Repayment Detail,貸付金返済 明細
Loan Repayment Entry,貸付金返済 伝票
Loan Repayment and Closure,貸付金の返済と完済
Loan Start Date,ローン開始日
Loan Start Date and Loan Period are mandatory to save the Invoice Discounting,請求書割引を保存するには、ローン開始日とローン期間が必須です。
Loan Type for interest and penalty rates,利率とペナルティ率のローンタイプ
Loan repayment,ローン返済
Loans,ローン
Loans (Liabilities),ローン（負債）
Loans and Advances (Assets),ローンと貸付金（資産）
Loans provided to customers and employees.,顧客および従業員に提供されるローン。
Local,現地
Local DocType,ローカル文書タイプ
Local Document Type,ローカルドキュメントタイプ
Local Fieldname,ローカルフィールド名
Local Primary Key,ローカルプライマリキー
Locals,ローカル
Location,場所
Location Details,所在地の詳細
Location Name,場所の名前
Location-wise Asset Value,拠点別の資産価額
Lock,ロック
Locked,ロック済
Log,ログ
Log API Requests,APIリクエストをログに記録
Log Cleanup,ログのクリーンアップ
Log Data,ログデータ
Log Details,ログ詳細
Log DocType,ログDocType
Log Entries,ログ入力
Log In To {0},{0}にログイン
Log Index,ログインデックス
Log Setting User,ログ設定ユーザー
Log Settings,ログ設定
Log cleanup and notification configuration,ログのクリーンアップと通知の構成
Log in to access this page.,このページにアクセスするには、ログインしてください。
Log of Scheduler Errors,スケジューラーのエラーログ
Log of error during requests.,リクエスト中のエラーのログ。
Log of error on automated events (scheduler).,自動化されたイベント（スケジューラ）のエラーログ。
Log out,ログアウト
Log the selling and buying rate of an Item,品目の販売単価と購入単価を記録する
Logged Out,ログアウト
Logged in,ログイン済み
Logged in as Guest or Administrator,ゲストまたは管理者としてログイン
Login,ログイン
Login Activity,ログインアクティビティ
Login After,ログイン後
Login Before,ログイン前
Login Failed please try again,ログインに失敗しました。もう一度お試しください
Login Id is required,ログインIDが必要です
Login Methods,ログイン方法
Login Page,ログインページ
Login Required,ログインが必要
Login To {0},{0}にログイン
Login Verification Code from {},{}のログイン確認コード
Login and view in Browser,ブラウザでのログインと表示
Login is required to see web form list view. Enable {0} to see list settings,ウェブフォームリストビューを表示するにはログインが必要です。リスト設定を表示するには{0}を有効にしてください
Login link sent to your email,ログインリンクがメールに送信されました
Login not allowed at this time,この時点でログインは許可されていません。
Login required,ログインが必要です
"Login session expired, refresh page to retry",ログインセッションの有効期限が切れました。ページを更新して再試行してください。
Login to comment,コメントするにはログインしてください
Login to start a new discussion,新しいディスカッションを開始するにはログインしてください
Login to view,表示するにはログインしてください
Login to {0},{0}にログイン
Login token required,ログイントークンが必要です
Login with Email Link,メールリンクでログイン
Login with Frappe Cloud,Frappe Cloudでログイン
Login with LDAP,LDAPを使用してログイン
Login with email link,メールリンクでログイン
Login with email link expiry (in minutes),メールリンクによるログインの有効期限（分）
Login with username and password is not allowed.,ユーザー名とパスワードでのログインは許可されていません。
Login with {0},{0}でログイン
Logo,ロゴ
Logo URI,ロゴURI
Logo URL,ロゴURL
Logo Width,ロゴの幅
Logout,ログアウト
Logout All Sessions,すべてのセッションからログアウトする
Logout All Sessions on Password Reset,パスワードリセット時にすべてのセッションをログアウトする
Logout From All Devices After Changing Password,パスワード変更後のすべてのデバイスからのログアウト
Logs,ログ
Logs To Clear,クリアするログ
Logs for maintaining sms delivery status,SMSの配信状態を維持管理するためのログ
Logs to Clear,クリアするログ
Long Text,長いテキスト
Long-term Provisions,長期引当金
Longitude,経度
Looks Great,素晴らしく見える
Looks like someone sent you to an incomplete URL. Please ask them to look into it.,あなたが不完全なURLに送信された誰かのように見えます。それに見て、それらを依頼してください。
Looks like something is wrong with this site's Paypal configuration.,このサイトのPaypal設定に何らかの問題があるようです。
Looks like something is wrong with this site's payment gateway configuration. No payment has been made.,何かが、このサイトの決済ゲートウェイの設定に問題があるように見えます。ご入金がなされていません。
"Looks like something went wrong during the transaction. Since we haven't confirmed the payment, Paypal will automatically refund you this amount. If it doesn't, please send us an email and mention the Correlation ID: {0}.",取引中に何らかの問題が生じたようです。支払が確認されていないため、Paypalから自動的に返金されますが、返金されない場合は相関ID {0} をメールにてお送りください。
Looks like there are no background tasks running or completed recently.,最近実行中または完了したバックグラウンドタスクはないようです。
Looks like you didn't change the value,値を変更していないようです
Looks like you haven’t added any third party apps.,サードパーティアプリを追加していないようです。
Looks like you haven’t received any notifications.,通知を受信していないようです。
Lost,失われた
Lost Opportunity,機会を失った
