"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".",デフォルト値フィールド（キー）と値を入力してください。フィールドに複数の値を追加した場合、最初の値が選択されます。これらのデフォルト値は、「一致」権限ルールを設定するためにも使用されます。フィールドのリストを表示するには、「フォームのカスタマイズ」に移動してください。,
Enter folder name,フォルダ名を入力,
"Enter list of Options, each on a new line.",オプションのリストを、各行に1つずつ入力してください。,
"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","ここに静的URLパラメータを入力してください (例: sender=ERPNext, username=ERPNext, password=1234 など)",
Enter the fieldname of the currency field or a cached value (e.g. Company:company:default_currency).,通貨フィールドのフィールド名、またはキャッシュされた値 (例: Company:company:default_currency) を入力してください。,
Enter url parameter for message,メッセージ用のURLパラメータを入力,
Enter url parameter for receiver nos,受信者番号用のURLパラメータを入力,
Enter your password,パスワードを入力してください,
Entity Name,Entity名,
Entity Type,Entity種類,
Equals,等しい,
Error,エラー,
Error,エラー,Title of error message in web form
Error Log,エラーログ,
Error Logs,エラーログ,
Error Message,エラーメッセージ,
"Error connecting to QZ Tray Application...<br><br> You need to have QZ Tray application installed and running, to use the Raw Print feature.<br><br><a target=""_blank"" href=""https://qz.io/download/"">Click here to Download and install QZ Tray</a>.<br> <a target=""_blank"" href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"">Click here to learn more about Raw Printing</a>.","QZ Trayアプリケーションへの接続エラー...<br><br> 生データ印刷機能を使用するには、QZ Trayアプリケーションがインストールされ、実行されている必要があります。<br><br><a target=""_blank"" href=""https://qz.io/download/"">QZ Trayをダウンロードしてインストールするにはここをクリックしてください</a>。<br> <a target=""_blank"" href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"">生データ印刷の詳細についてはここをクリックしてください</a>。",
Error connecting via IMAP/POP3: {e},IMAP/POP3経由での接続エラー: {e},
Error connecting via SMTP: {e},SMTP経由での接続エラー: {e},
Error has occurred in {0},{0} でエラーが発生しました,
Error in Client Script,クライアントスクリプトのエラー,
Error in Client Script.,クライアントスクリプトでエラーが発生しました。,
Error in Header/Footer Script,ヘッダー/フッタースクリプトのエラー,
Error in Notification,通知のエラー,
Error in print format on line {0}: {1},印刷フォーマットのエラー {0} 行目: {1},
Error in {0}.get_list: {1},{0}.get_list でエラー: {1},
Error parsing nested filters: {0}. {1},ネストされたフィルターの解析エラー: {0}。{1},
"Error validating ""Ignore User Permissions""",「ユーザー権限を無視」の検証エラー,
Error while connecting to email account {0},メールアカウント {0} への接続中にエラーが発生しました,
Error while evaluating Notification {0}. Please fix your template.,通知 {0} の評価中にエラーが発生しました。テンプレートを修正してください。,
Error {0}: {1},エラー {0}: {1},
Error: Data missing in table {0},エラー: テーブル {0} にデータがありません,
Error: Value missing for {0}: {1},エラー: {0} の値がありません: {1},
Error: {0} Row #{1}: Value missing for: {2},エラー: {0} 行 #{1}: 値がありません: {2},
Errors,エラー,
Evaluate as Expression,式として評価,
Event,イベント,
Event Category,イベントカテゴリ,
Event Frequency,イベント頻度,
Event Notifications,イベント通知,
Event Participants,イベント参加者,
Event Reminders,イベントリマインダー,
Event Role,イベントのロール,
Event Synced with Google Calendar.,イベントがGoogleカレンダーと同期されました。,
Event Type,イベント種類,
Events,イベント,
Events in Today's Calendar,今日のカレンダーのイベント,
"Every form in ERPNext has a standard set of fields. If you need to capture some information, but there is no standard Field available for it, you can insert Custom Field for it.

Once custom fields are added, you can use them for reports and analytics charts as well.
","ERPNext の各フォームには標準の項目一式が用意されています。取得したい情報に対応する標準項目が無い場合は、カスタムフィールドを追加できます。

追加したカスタムフィールドは、レポートや分析チャートでも利用できます。
",
Everyone,全員,
"Ex: ""colors"": [""#d1d8dd"", ""#ff5858""]","例: ""colors"": [""#d1d8dd"", ""#ff5858""]",
Exact Copies,完全なコピー,
Example,例,
"Example: ""/desk""","例: ""/desk""",
Example: #Tree/Account,例: #Tree/Account,
Example: 00001,例: 00001,
Example: Setting this to 24:00 will log out a user if they are not active for 24:00 hours.,例: これを24:00に設定すると、ユーザーが24:00時間非アクティブの場合にログアウトされます。,
Example: {{ subject }},例: {{ subject }},
Examples:,例:,
Excel,Excel,
Excellent,優良,
Exception,例外,
Execute,実行,
Execute Console script,コンソールスクリプトを実行,
Executing Code,コード実行中,
Executing...,実行中...,
Execution Time: {0} sec,実行時間: {0} 秒,
Executive,役員,
Existing Gravatar URLs may still be stored on User and Contact records. Do you want to delete these URLs now?,ユーザー・連絡先のレコードに、既存の Gravatar URL が残っている可能性があります。これらの URL を今すぐ削除しますか？,
